,A,B,C,D,E,F,G,H,I,J
26,-1.5481118366248234,1.0170156887144663,-0.3139866468388905,-0.47943333474606836,-1.3930313853873764,-0.4106963471586365,0.04143981750414993,-1.2177857123796019,0.20863913183710991,0.5711498912221552
27,0.21979910442239164,0.7640382873729834,-0.44353363844169263,-0.567187176979639,1.7939306321963777,1.210979976660547,1.1278009143045948,0.04208525034232816,-0.41239504295212737,-0.40611152407101464
28,-1.1056260888357428,-0.3762854386596636,0.0012816202602281641,0.83655704036027,0.44784791560641407,-0.5819982410267606,-0.1253400205179097,-1.7055523493628006,-1.358885234305371,1.7590096723703805
29,-2.2717328262645475,1.953333075169235,-0.666439594212949,0.06687540497495773,-0.05234279128302994,0.4637057416813523,-0.12014600980381791,0.40397240104195625,-0.012719899679942928,-0.34620980219970987
30,-0.35594200157534595,0.21589686627380228,0.7248245074454791,-2.1538392720664032,0.29739922329405766,-0.7633454143768461,-2.2079485262574274,1.8991636790826165,1.120109847401965,-0.4516407286847958
31,0.015906497678639792,0.7681495436793749,-0.9219300623390846,0.6899492597950664,-0.05741949427792504,1.2902711672708174,0.19589096296592456,-0.8384202229067522,-0.21474817271730942,-0.5578387830032843
32,0.015050226759818607,-0.03720596323757141,-0.3724011816748765,-0.20471957693653556,-2.1168534157942807,0.6542585436114361,-1.7641409671777502,-0.10300981794836508,-0.007901456759762917,-0.5368545669728653
33,-0.6173680956825248,1.4601585772648553,0.6061156959089312,0.5569594375451832,0.5473571027235944,-1.4276044421810667,0.8441404191158143,0.5664579440382177,2.202351754198772,-0.05532147420333826
34,-0.015122192079013096,-0.9203862697638834,0.37653047935176315,-0.5189614694900517,2.307581051411037,-0.40669604246675023,-0.2945419734313436,-0.3378603466765721,0.575399234254696,-1.0152343790202452
35,1.6099787453823406,-0.1309141340043148,-0.9354972253274397,-0.5945301398631997,1.100666790948033,-1.5139780663320481,0.18812031542223523,0.7572547328558752,1.309521273410343,1.0790041791817797
36,2.1053218371280353,-1.2769335941920332,-2.449967240900996,-0.3112217669285873,0.21853169275270523,-0.014773487893914175,0.06436466708758612,-1.3649300812438394,-0.034669312950854174,1.2859516693813124
37,0.5765490182551857,0.4509962252963527,0.1423937097431394,-1.393749528765888,1.8042724401558214,0.06668397556792605,1.9466817374074412,-0.5524047462351364,-0.23308856288275845,0.9534220065834484
38,1.268161148499647,-0.22941476258931007,-1.599135399487514,1.2192144010845645,0.6882310852673225,-1.5631085165142653,0.08196835183017534,-0.299580315961018,-0.3480318498369537,-0.019515186053603233
39,-2.8931201060603744,0.27660785275574246,0.29359713189830317,0.6854213100830225,0.7231147826694696,-0.03764358965461253,0.04552294987545217,0.24890016291236766,-0.702307803455351,-0.900084203703627
40,1.1498795418847583,0.03550207253081167,-0.35580271240505035,-0.588757542319956,0.4969716697633936,0.7641410954145375,-0.832777725353607,-0.697844283834186,0.5189892007884239,1.2361517504470825
41,-1.310234030149045,-1.1111007610004477,0.8897369445014743,1.5595555599043947,0.06774134187400647,-0.23889833476248373,-0.4127159922102918,-0.328390029763917,0.6243508455592832,-1.9243096262887756
42,0.8982296587824508,-0.7705162861360947,0.8361559538603571,0.7901064228715682,0.40111935548512645,-1.2643010509506183,-1.5915259867720248,-1.9487622129561177,0.8302674577576732,-0.6147176402775363
43,0.18307784477381797,-0.002016252241353867,-0.5823848476822269,-0.9175364730730643,0.6349075486869129,0.857592489765063,-0.8135282267421504,0.4465913046883167,-0.18841647725429503,0.0778815995980776
44,-0.6218366247491796,-0.8183257962227716,0.7093762805018583,-0.460351245131935,-0.7101529367401236,0.5852513609869648,-0.9840379737613872,0.8947554891357036,-0.8608765957429336,0.48299326927216335
45,1.0926648651335924,0.7480467023480493,-0.1236441316733699,-0.35218827387465257,-0.6732734562257989,-1.9555348479347012,-0.5994360072067118,-0.29925347949297726,0.3771422839988315,0.41672021182247265
46,0.6733973352420803,-0.6596238713281547,-1.8164198352154426,0.3681251999736249,-0.7370520287473402,-1.3025308903721848,0.0470197708147438,0.21559182212575084,-0.7330712016131616,-1.3839738597163174
47,1.6882630322152774,0.08468069636810241,0.7694648301839876,1.7589634129726883,-1.514129052354741,-0.1569417440750235,-0.6013660724299813,0.46957735919126675,0.9229924594551012,0.5124271504022342
48,-0.5481987753401396,0.4081632357882353,0.993011154406161,-1.0724790617477735,0.4113311430155101,2.0737807711277343,-0.44775241067342136,1.3293014772197336,-0.23397075304675108,1.7697585554305282
49,-0.8596968812236411,0.4421032341046179,-0.5350527601526359,0.23199255998169596,-0.43702487880179874,-0.02737947578405971,1.4718333197770328,1.0501243569482035,-0.170956944244785,-0.5517675246191891
50,0.4179634991859087,-0.20194301312537513,1.3140072623026864,1.0965109292425343,-0.4166499030142078,-0.5234004168401893,-0.3368536428018082,-1.796417321262218,0.4351611973398906,0.6649138033477949
51,-1.1822106563495776,0.5971569562142136,-0.33523975615960633,0.7983678830930618,-0.332898234762333,-0.2378077759367081,1.9244779148926265,-0.12780128439149588,-1.1333616230094794,-0.8665040208304409
52,-1.8625961202925263,-1.3486326123063253,0.3150640633358599,0.16849162744359836,-0.2164332165086416,0.18852223729594508,-1.1018008359871774,2.516556546048966,0.8980683379958059,0.22501261054579796
53,-3.68449855712511,1.350403881644044,0.02741415075106908,-0.3651132860244091,1.2472988352875478,1.369966989635909,1.7313179731073083,-1.0045381902362847,-0.00480995699148441,1.4083915360905346
54,-1.8459244220881306,-1.3645562295937648,-0.19394351663003034,0.5515578815926911,0.9363587183618276,-0.46239259666724836,-1.626919419857782,-0.0522095379029212,-0.10586805535135088,-1.1099289109189396
55,0.6833908621286984,-0.21761806342097326,-0.5582780702439257,1.2142600329464632,-0.36951033017493884,-0.0763224447853073,0.7733284031211619,0.26526504446667354,-1.0108754803375413,-1.5629064096124954
56,-0.9631299805403326,0.4437121522112395,0.09163278095549736,2.3486829227549886,-1.1880313284130029,0.809180830385014,-0.3256398695668328,1.155794214418008,-0.869536708296431,0.8006960378716512
57,1.1260508447815805,-0.3604003826033481,-0.4189925179406202,-0.7927944640981093,0.6453822433443622,0.6556972193557972,0.45360568869406986,-0.9049523718476294,1.22081153399147,0.12115670271571838
58,1.9541056332858475,-0.5989039809510333,-0.49068723872432063,-1.134699260872752,-0.367299516166869,0.27088347595983303,0.1604331854695793,-1.9221789927216748,0.049835018966497696,-2.0447381103621862
59,-0.5739010187021379,1.2505304247617188,-0.6331793399276969,-0.3322180804773538,0.4216218445441347,0.5431098482538046,-0.6546330335260562,0.4988096807448362,1.3544611309814647,-0.9879027419520093
60,1.2580250789247152,-0.5538282260790077,0.7541040909772253,1.3617170924458628,-0.4392001146870698,-0.11567584603163351,-0.5717875316467225,-1.4884373228784769,1.4011560403014989,-0.20893290786566932
61,1.4474364194066187,-0.5185945884379807,-0.9158038155702379,-0.12242859328531913,0.3464851175061588,-0.3581814214197301,0.8024686159551028,-1.6753823246534332,-1.240175610356291,1.5854555886734405
62,-1.2452644150626626,-1.2118988000344773,1.4005774909868072,1.482000718112648,-1.00370672841812,0.05161809971565243,-0.5383184502563154,0.6175218095063945,0.25648830561031954,0.13638471287891404
63,-0.26775348369291146,0.9093315046741466,-1.1739819535142473,-1.3932408067695201,-0.23672081332671827,0.14807861884028964,-0.1716890194070628,0.5665219585718693,-0.6220613158816296,-0.19612138396688283
64,0.10870972381585342,0.2996663038869231,0.5867421478467449,-1.5817596034293557,-0.41069772008366373,-1.34972003798611,0.5516113428861774,1.1700188805831226,-1.5583756239954913,-2.4685244637918173
65,0.4839496431727297,0.13890954084359605,-1.214782167398543,0.9037565033644293,-0.6915884209744684,-0.9616916385684134,2.0835959603709107,-0.07683376878254174,0.12410600353115912,0.6438021942519202
66,-1.0304141629404344,-0.4113546304045498,-0.7170907559967763,-0.37799395092161836,-0.7022152903982787,1.9479203345309037,-0.791638181179381,0.7875726043968648,-2.2357626496355354,-0.9126634899633232
67,-0.6811330143747414,0.8724360615349229,-1.6462946160588146,-0.9819269122570023,0.16542087662402985,0.02360746612757417,-3.1658721839907606,0.5912657490193934,-1.6257207808802143,-0.35741841425491644
68,0.27840610410141153,1.9516792345989211,-0.43336674243114565,-0.9349136210768396,-0.7645902125299294,1.104186926626114,-0.448422328857228,2.0933580666748703,1.8126426396511643,0.8420825942039007
69,-0.0885539899362879,0.7677934158738456,0.585989487118401,-0.9804436548321548,-0.9154324786970872,-1.4944698005039176,-0.5568986231413373,1.2618432418835122,0.39200109491708984,-1.1166901831211462
70,-0.4555037991841576,0.3719741302359723,-0.1841712380229148,-0.7410308972883831,1.7529095330050728,-0.12541606608831385,-1.10817984654035,-1.3173983006793133,2.0158599660048875,0.6080855777381355
71,-1.5942520683032195,-1.4263438622600655,0.5890113598256165,-0.2530716973180394,-1.7325950467141729,0.2381717061860941,-0.38818264998762386,-1.124696843735533,-0.49786622968793787,-0.8015450660630135
72,-0.25912655862381645,-1.0444264540241415,-0.4373618593250559,-0.07259120324443623,-1.3385692636332047,0.3045371584911077,0.11160608339466468,-0.187933294655427,-0.8320215296179804,-1.7510515168296874
73,1.2262050010926493,1.3123445395702424,-0.7841273622570749,0.5576351080838724,-0.4228034807978047,1.647871086726307,0.05251551324761074,-1.486689228089241,1.6811338106527038,-1.1595429019018306
74,1.1956323792650732,1.3955803779815374,1.4341898690909138,2.595506221649822,-1.1591490141374226,0.8387771253817208,-0.2847010218993803,1.5733647725475313,-1.8342817389014276,-1.1460666767620693
75,-0.1542377782423222,-1.9114815759537234,-0.17311503425934627,-0.8740259542599923,1.3535419450730803,1.284471756906473,0.35181874549049463,-1.2910104568396428,-0.7129428843469486,0.951907098124585
76,-1.973883747026806,-1.8550111610796658,1.6083789426726158,-1.451534826381195,2.359433624600871,-1.081260638990529,0.9101401989407691,-0.10355239567746863,-1.3821053009816087,-0.06876572223426466
77,1.0431538705355632,-0.15677919582793257,1.2275244180114804,1.0408052906712608,0.48495614544343557,-0.7422330590089196,0.35544779087996925,0.025552797101680253,0.345381628425456,-0.3870769457513007
78,1.1654345360586573,-0.16432085676512254,-0.955014764190446,-0.5940597794578805,-0.3126105384465085,0.7076999633930043,0.7079270548753428,-0.009035399973816666,0.06458470991965089,-0.7032418083844428
79,-2.338379431309331,-0.5016126624521314,-1.5477661464845698,-0.1868465584193737,-0.8777316292797643,-1.3354715844587923,1.352194159412614,0.29394461575243397,-0.1456077643957392,0.3207249568769401
80,-1.2671302023841915,0.5490616281254405,0.2868179591221815,0.08677985979202917,0.5307852806225292,1.6951124273613098,-0.15579894164350527,0.9552986704385169,-0.784437938702355,-1.2096326022897437
81,0.25835167663044534,0.4422702120935733,0.07586254531634369,-2.2120765859079063,0.33428009800637487,0.2034734549596837,0.541442920110759,-1.479095693580466,-0.33418342521936895,-0.537809001498316
82,0.4307330991718817,-1.0673971450464506,-0.21680658404841274,2.0684488859103007,0.39955081729429814,2.190324318049792,0.013879528316757626,0.5035574368585247,0.6102853294204933,1.2993931618273966
83,1.4283378020133504,-0.4453658406062031,-0.631469722700251,0.7040358144223205,0.19741846008980232,-1.0861922551740208,-0.19726032577525632,0.4437429060528781,1.6042420022402335,-0.7329666836724658
84,-1.2129199364109535,0.2338088856833024,0.4854456770372797,-0.05846640739965164,1.3684304433155798,0.0830199194880574,-0.2031122874603144,0.8603558049382612,-1.0090128952156292,0.5836171586089911
85,-1.078106764126227,-1.944628764878935,-0.28704433984671773,1.441528223421291,0.5996049674723842,-1.304297721986104,-2.7123206803577373,-1.2075191409754245,0.4162522247979975,-1.1600124813202015
86,0.8649601520887339,-1.1907453160847032,0.037606182315705915,0.7778315151999392,-0.060366296293916905,-0.664998172194928,1.2942624763508037,-0.7360655449842676,1.0999382543647067,0.25407513415458066
87,1.3651803783337135,0.5252971707639178,-0.6571202765269555,0.2992015573379516,-0.40563973927491787,0.015445190380903001,-1.0139214102850185,0.7291806700665401,-1.014700148983077,1.018651159301103
88,0.5247892650448848,1.21355447500909,0.9813014404638761,0.4694324135015134,0.9726231101119637,-0.9947183481011207,-0.16657002775522164,1.716537795287921,-0.0477023258298586,-0.9979294463495672
89,0.6007475316134241,-0.8709549058842267,0.5160207644554066,0.338075468441533,0.15501190628752198,0.966251255654194,-0.7276930383549183,0.11576266117808048,-0.030267052530977303,-1.4396505498907606
90,1.0737117579812727,-0.40184950693763555,-1.0447326936266799,-0.05435541536198181,1.8761659878487091,0.26956129457494915,-0.5984643070915754,-0.042226900954153636,-0.0033892215759847716,-0.6628428370244233
91,0.8336316380034988,-0.21508349052104142,-0.49726072396279664,-1.124093600533278,1.1033365335795136,-1.0356629623534066,0.05679501614758549,0.7205018911738859,-1.2012846590152695,-0.8836085275499228
92,1.362835343168912,0.20890777058773174,1.3855415833442561,2.205072757232054,-0.5670969395766279,-0.9198496895020427,0.5945914479319802,-0.3899014416195778,-0.18601748572678284,-1.3006370734925765
93,1.5251343261639723,1.529102329246972,0.006105772392120251,-1.199409540308849,-0.17864636073016865,0.6962153413499194,0.5272425106902671,0.3403483109976883,0.7506490406969929,-1.2583599259155576
94,-0.5048492915244449,0.2664485235866798,0.2651060654180327,1.1899514053879363,0.995267009262687,0.062654353477727,2.1248629116010527,1.003918510216354,-0.3648242440634539,0.1643898490236771
95,1.2158164342590034,-1.2203435452733549,-1.817722254431589,-0.33616507571245663,1.5081530712895668,0.9884510336315601,-1.5919684696388006,0.4671616530178522,-2.0701079237223214,-0.08928851503407013
96,0.264104081063786,-0.7325778235322272,0.10683100965040702,-0.10743759167153936,-0.5267833726564145,-0.4800157392149399,1.7260654747590924,-0.8867114462960106,0.1932817102013697,0.08354240391956244
97,0.6048411806369021,-0.8715440171032048,0.9346362489548782,-0.9625398042182652,0.972368859131856,1.0190631921203261,0.986493683959984,0.015146507320191075,2.157058015145628,-1.476498241395561
98,-1.4529758408792322,0.15136587303725904,-0.3174497905479674,-0.2612312179447649,-0.2196765790293623,-0.31787688197956165,-0.3866044273182158,-0.6533455512144046,0.05128294442443225,-1.2981331642553133
99,-0.059279481633461306,-0.4079093511996184,-0.76572638195832,1.0749227882820247,0.2527040876588876,-0.8239808390286842,-0.5045021474543719,2.978321985379189,-1.038310959523263,0.01705207446439382
100,-0.7059023179003542,0.9643709049526688,-1.5694381567903586,1.8859412727492304,0.9859615857529844,-2.60596070343095,-1.092985001031908,-0.9578479599926514,0.252809392324174,0.49566211410895433
101,0.11543102951089892,0.3280228955782591,-2.1151406882863037,-0.6713469296310723,-0.2964894077901837,-0.7381706918927038,-0.816597281551426,0.47414936875443925,-1.451999365381957,1.2696813709804042
102,-0.31186106130426827,-0.16032586290538853,2.1731783250091503,0.0316360588360015,-0.6413944751411589,-1.8302738131677883,-0.0277265558020489,-0.27599854975291954,-0.8821491121748952,0.1044298645834418
103,1.343415032166592,1.6304218991975556,2.0960300472416544,-0.286560252127443,0.5102379069781025,0.20308185330616213,0.447345479388064,1.1885963000631192,-0.5679180405932099,-1.5823834642828338
104,-0.9239224352678437,-0.9323799231328196,0.799450033558119,1.3120997921000634,0.5467215358625982,1.044962347171828,-0.38553086220821076,-0.7889152612091525,0.03582824557964213,1.6434356172690991
105,-0.352916522933409,-0.5800243630175747,-0.5085842865567093,-2.8312436314685456,0.47098056910008496,0.04174185742629375,-0.3837359539544872,1.0438023999360535,0.10973303752708102,1.5098373299689642
106,-0.26000315265913315,0.08622788991897214,1.0634900626963284,-0.0518326293223129,1.259544111582127,0.2261829720749263,-1.3762415781080166,-0.8127691577950933,0.14274439430154595,0.9395316397584413
107,0.6656835801759922,-0.4468824620738419,0.7569448677764021,1.3762856091981799,0.6163058391219648,0.5989166448038695,0.4108959403223965,0.4233607276541376,-1.0641372369334097,0.5046297805919655
108,-0.3488887758743493,0.5867697214462019,-1.2126743155897262,1.0065498941844475,-1.6867272490464016,-0.03154433357518224,0.4056681748664725,0.9897688267465715,-1.4301880169513668,0.9654260059727827
109,-1.4551107991708625,-0.43232960914494833,0.3617800010395421,-0.2894984231055829,0.9218988468668952,-0.01520538248115518,1.4297979372950647,-1.5023564580237936,0.9847689131872573,-0.21871387031191217
110,-1.8608029479269836,-0.38924716381942687,0.28065717597982454,0.9353806744821075,0.6933169816758907,-2.4286703944781056,-1.5897105893864412,0.06137932203724681,0.5322499811315357,-1.70652331810471
111,-1.6951145205423395,-0.023869973335090312,0.01625826015743247,-0.7569258170365074,0.06629819498972432,-2.0395303157028186,-1.3519650037876325,-0.3054512344338083,1.4797705308636733,1.4116569854061263
112,1.023488062248945,1.4703386607187852,0.7358237229515242,-0.7373173182267869,-1.8491652505831238,-0.6340532433507112,0.8493320882979921,-1.488483981543544,-0.9425302725643453,1.5458763788732397
113,-0.23579610458169623,-0.20030640981150863,-0.698205030787093,-2.1067743978559945,0.22572544615655077,-1.0202582254135748,0.6702567300204257,-0.0966379364445722,-1.1121803377070256,-0.6745623563114872
114,-0.09731741491639877,0.34182740127921485,-0.5462946232485305,0.9913459023901001,-0.04128057851342635,-0.5288471339621329,-0.5957165978829769,-0.03199319049403652,-0.9384571286117959,-1.9550929039289604
115,0.07184093834723763,-0.6244001081341191,-0.8245820300491739,0.7205726825552814,-0.9997624205976572,-0.5455708734641956,-0.5500899564065184,0.7228365363965302,0.6918269344337474,-1.6209545289754854
116,-0.5643438369119712,0.6810686573348645,1.6914516633933516,0.6814950460945004,1.4008884676158497,0.3469617379888642,0.06556674659230945,-1.1601572569799694,0.854772469974004,-0.7278693632356701
117,0.32688526358488856,1.24723243274236,-0.4494626021130345,0.29758440235218075,0.23078600928559712,1.1459818518326874,-0.2450116024153429,0.6784700747406702,-0.6613019654166556,-0.5195292667302991
118,1.8950541365444538,1.0791587044615663,-0.5075868644791227,0.3493138273381445,1.7199091928457677,1.4455318047513837,-0.465869968616182,-1.1795632345548148,-0.2994998766624214,-0.22604323027214185
119,-0.8689642503371587,-1.1443316142627513,0.9887029001417939,-0.572030130635473,-0.3566063758671701,0.20233192529476496,-0.18508577011387486,0.1363551814530775,-0.018755164685895203,2.4230583299621706
120,0.6939976856958723,-0.4236961867762438,-0.14845819928949358,1.142936075165009,1.3588069004615795,-0.36581582352868114,-0.1171024575633126,0.18217080476946643,1.3575783562725816,0.5784581413010975
121,-0.27160767895134175,-0.3823921827819719,2.1981959234247688,-0.4312706067504266,-0.2829300950158535,-0.35572081806166733,-0.20718179816816498,0.4433268284904876,0.3532407639780579,-0.2583732715018964
122,-0.17646018374640965,0.0531632850227069,-1.3638461814962501,-0.3521116864962112,-0.0754515542529411,0.030640149009020835,-0.0845507742723487,0.5170447521598479,-0.16791543897967462,0.255409852752478
123,1.730721200992002,-0.5471073723889759,-0.4623360596033697,-0.833375930434376,-0.48101662735883965,1.349279516651116,-0.25128565192080415,-1.1789350888799188,0.8650478058002277,1.0951671302047503
124,0.581433238756361,0.4829250652736094,-0.5165892247196816,0.5543548893696916,-0.23675005185343914,-0.4473473575337297,0.40156025918874316,-0.32564742021920534,-0.5754810398711538,0.35484953263684205
125,1.6034538141252892,-0.2510336917379135,0.6338010109315076,0.41851891324394613,0.39547036671068087,-1.3584043730503044,1.3251167733495004,-0.1710293399263532,1.7953821836735144,0.2185135055527252
126,0.7312622026616061,-1.1925523713660964,-0.9942914792328567,0.9904473673290649,0.7677515401812193,0.341655239314803,-0.9400500661233655,-1.4513492851956846,-0.5063162435444606,0.17930102315610486
127,0.11565340315800085,-0.37346965213286154,0.19767370084006206,-0.9433099436575355,-0.5118753760557585,0.09104304798622927,-1.1657152881757573,0.3963474695009045,2.2186680559945153,0.3156932754223227
128,-1.0774096628667968,1.1245137493397552,0.2212891743274967,0.0012310880675341532,-0.4739076241169476,-0.33006339358684655,0.012400306178138703,1.7870057020513008,-0.878823386521477,-1.0596564714701406
129,-0.26246132513010534,1.6764460739917673,-1.6160679369289856,1.6175411595622222,1.2375288139499039,0.6660524694741845,0.08705930677935791,1.2052228266934981,-0.0632968013508279,-2.2581723590646083
130,1.0760178862549399,0.14702577952787896,-1.5905364256985335,0.4999330061357323,0.888981119444528,-0.22631005121240846,0.4887941805928441,-0.6844118233591666,0.527569305458097,0.8605423366987799
131,-0.25643062735751054,1.4241526180315596,-2.2318843050685,-1.2579636488183263,-0.9573102425729193,-1.0147897440361424,0.06772398003277057,-0.3728414961700317,-0.5518474618564745,0.6406152351789391
132,0.18470517163292316,0.6077989216741136,-0.21462327767480363,0.5803033254485784,1.0954757219227171,1.3286530973360542,-1.686756188151998,-0.9574334938254994,-1.4928647253360892,-1.1724645891832424
133,0.6983682701260595,1.0165289230990002,-0.2155660203553304,-0.502589029044467,0.13898416040344994,2.409397856569012,0.4814125425995871,-0.7750944740753974,0.19260418328864584,0.20875535748184967
134,-0.3301801926590893,-2.5095263353228616,0.9766174459683485,0.7609291456080539,-0.7800307737734326,1.511746890243431,-0.7303341844012564,0.6903463726659349,1.0439879043341247,-0.6001350481163946
135,0.5409492565169014,0.724537374760914,0.07755075096678907,-0.1473912794337245,1.817104299916732,0.9232482380794114,-1.3404161598171158,0.21336508430568105,1.5596301423643828,0.7327823269700566
136,-1.3600083161749708,-1.7339144104739013,-0.10061721090536957,-1.872585439583481,1.6116982270195106,0.9156441260608482,0.2637616202840192,0.530862566426579,-0.7645285022162394,-0.3539350270207534
137,-0.5468079266735523,-0.8630104617816308,-1.3051324062696734,0.1553596629423984,-0.1970190785190631,1.621959203003444,-0.6768734680317019,-0.10073907299629871,-0.7134863757480494,-1.943393302834645
138,-1.0662027339976277,-2.2561757946671688,-2.059738614696992,-0.010109736980945552,0.4339940030391885,0.4631006463545016,-0.16122377592951342,0.30426991043864504,0.06767596427472641,-0.14198517379848669
139,-2.14224430683956,-1.04665416159084,-1.1561416873756416,1.180664840307299,0.16549417529596638,-0.6338447456563775,0.07945520834252405,-0.5836175836029345,0.035093441738948655,-0.8502975807530768
140,3.183719975711331,1.0522860380899672,0.9734409519414836,0.8166033820091747,0.602912724826869,-0.722806336703123,0.5994280650048075,1.564132481494444,0.5084964148663582,-0.7379513572736192
141,-0.15045589271786977,-0.6743705376587465,-0.14675633154698003,1.1864191887879376,-0.1515761945327022,-0.5079960744575908,0.8782174292850222,0.7888442450045509,-0.5513904406282663,0.21487703324195498
142,-0.1920000555675092,0.8192811676537529,-0.7133785568521741,-1.4655631928685007,1.3756977413518017,-0.9381995485585496,-0.8969603839673318,1.1479971081350162,1.4248716514788573,1.2439675211779766
143,-0.5778773948613785,-1.35566365503437,-0.7836997307452229,1.2316135867481919,-0.5778944225581976,-1.6012342564325488,-0.8548055128671599,1.1488667040617317,-0.45464564802186075,1.834277059412363
144,-0.45154614637185553,0.2647577699627724,0.12276241158020358,1.742238846478106,0.481544423347245,0.41374012319807035,0.08020115222712339,-0.39480472820643175,-0.12776730244496712,-0.9107227798104222
